63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,0,33,9,9,9,9,9,9,9,9,32,2,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,0,33,9,9,9,9,9,9,9,9,9,9,32,2,63,63,63,63,63,63,63,63,63,63,63,63,63,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,0,2,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,0,1,1,1,1,1,1,1,33,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,32,2,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,63,0,1,33,32,1,2,63,63,63,0,33,9,9,9,9,9,9,9,9,9,9,9,9,32,1,1,1,1,1,33,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,10,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,32,1,2,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,0,33,9,9,9,9,32,2,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,32,1,2,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,0,33,9,9,9,9,9,9,32,1,1,33,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,32,1,2,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,32,2,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,0,33,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,18,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,0,33,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,17,18,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,17,18,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,18,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,0,33,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,17,17,17,25,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,18,63,63,63,16,17,17,17,17,17,17,17,25,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,25,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,32,2,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,32,2,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,0,33,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,32,2,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,32,2,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,17,25,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,16,17,25,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,16,25,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,0,33,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,32,2,63,63,63,8,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,16,25,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,8,9,9,9,9,9,9,9,9,9,32,1,1,1,1,1,1,1,1,1,1,1,1,2,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,16,25,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,32,1,1,1,1,2,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,32,1,1,2,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,0,33,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,32,1,2,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,0,1,33,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,32,1,2,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,0,33,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,32,1,33,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,32,1,33,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,18,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,17,25,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,17,25,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,16,25,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,18,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,16,17,25,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,17,18,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,16,17,25,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,17,18,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,18,63,63,63,63,63,63,16,17,17,25,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,17,17,18,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,16,25,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,16,17,17,17,17,25,9,9,9,9,9,9,9,9,9,9,9,9,24,17,17,17,17,18,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,16,17,17,17,17,17,17,17,17,17,17,17,17,18,63,63,63,63,63,63,63,63,63,63,63,63,63,63,16,25,9,9,9,9,9,9,9,9,9,9,9,9,24,18,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,16,25,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,18,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,16,25,9,9,9,9,9,9,9,9,9,9,24,18,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,16,25,9,9,9,9,9,9,9,9,24,18,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,16,25,9,9,9,9,9,9,9,9,9,9,9,9,24,18,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,8,9,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,0,1,1,1,33,9,9,9,9,9,9,9,24,18,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,16,25,9,9,9,9,9,9,9,9,9,9,24,18,63,63,63,63,63,0,1,1,1,1,1,1,1,1,1,1,1,1,2,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,0,1,1,33,9,9,9,9,9,9,9,9,9,9,9,10,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
